count,signal,attention,meditation,delta,theta,lalpha,halpha,lbeta,hbeta,lgamma,hgamma
320,0,43,77,132.274200439453,4.03819990158081,2.13490009307861,1.92250001430511,1.42449998855591,1.48440003395081,0.987900018692017,1.23950004577637
321,0,53,80,39.2444000244141,8.4306001663208,2.28620004653931,1.47290003299713,0.760599970817566,1.18579995632172,1.62979996204376,0.559300005435944
322,0,50,75,109.762603759766,15.9064998626709,3.54139995574951,2.1217999458313,3.18849992752075,2.13599991798401,1.13979995250702,0.232500001788139
323,0,51,63,88.0463027954102,34.3692016601562,5.29409980773926,3.32279992103577,4.36520004272461,2.76469993591309,2.52579998970032,3.59209990501404
324,0,54,57,133.374893188477,15.7161998748779,7.42049980163574,2.13820004463196,4.37090015411377,7.21640014648438,2.49020004272461,4.22109985351562
325,0,47,48,91.9533996582031,21.9360008239746,0.707099974155426,3.1068000793457,3.23740005493164,1.19749999046326,1.92449998855591,0.60589998960495
326,0,50,38,13.6651000976562,11.4603004455566,0.717499971389771,0.726199984550476,1.64460003376007,1.55169999599457,1.2963000535965,0.235699996352196
327,25,50,38,178.951599121094,16.733699798584,8.98439979553223,4.69360017776489,3.2688000202179,3.11640000343323,1.03320002555847,0.227500006556511
328,0,57,48,6.14650011062622,7.43E-02,4.89E-02,1.34E-02,1.20E-02,2.03E-02,1.78E-02,1.02E-02
329,0,44,50,148.545394897461,9.26659965515137,3.07270002365112,1.47969996929169,1.12779998779297,0.952199995517731,1.14730000495911,0.653999984264374
330,0,56,48,128.810699462891,20.1462001800537,2.77410006523132,0.893100023269653,5.72130012512207,3.77369999885559,2.78629994392395,2.6609001159668
331,0,54,51,17.9090003967285,37.5833015441895,3.06649994850159,3.02150011062622,1.7418999671936,4.68359994888306,2.83279991149902,2.15499997138977
332,0,57,41,53.8646011352539,26.5527000427246,2.64800000190735,5.47959995269775,5.70209980010986,6.25299978256226,2.39529991149902,2.05380010604858
333,0,51,41,211.43229675293,85.6630020141602,33.8805999755859,6.63649988174438,6.3257999420166,4.20989990234375,4.21880006790161,4.16669988632202
334,0,53,41,64.4331970214844,7.98600006103516,0.398999989032745,1.02320003509521,1.84940004348755,1.91019999980927,0.638800024986267,0.605599999427795
335,25,53,41,101.957000732422,2.97819995880127,1.96730005741119,1.03400003910065,1.0135999917984,1.2661999464035,0.302500009536743,0.175799995660782
336,0,38,38,12.7763996124268,4.8769998550415,0.328099995851517,0.208800002932549,0.326700001955032,0.119400002062321,0.10639999806881,0.101800002157688
337,0,23,40,80.8254013061523,13.9654998779297,4.33900022506714,0.443199992179871,5.88990020751953,0.734300017356873,0.864099979400635,0.759599983692169
338,0,35,27,115.527397155762,18.7663993835449,1.47290003299713,1.50510001182556,2.58430004119873,2.70239996910095,0.555599987506866,0.429899990558624
339,25,35,27,116.166999816895,2.00500011444092,0.490500003099442,0.266499996185303,0.215900003910065,0.345899999141693,7.78E-02,2.72E-02
340,0,30,41,29.7385997772217,1.07879996299744,0.428700000047684,0.275499999523163,0.145899996161461,0.2567999958992,0.115800000727177,9.97E-02
341,0,53,50,67.0880966186523,23.6245002746582,4.50659990310669,3.16079998016357,4.33099985122681,5.79160022735596,3.22180008888245,4.80499982833862
342,0,57,44,62.581901550293,66.9878005981445,5.30740022659302,6.480299949646,6.64739990234375,5.5068998336792,5.31239986419678,1.68050003051758
343,0,54,43,171.121704101562,37.8501014709473,0.527800023555756,4.82480001449585,8.68150043487549,3.89100003242493,2.02439999580383,1.29219996929169
344,0,47,41,69.173698425293,17.8731002807617,4.57800006866455,2.00959992408752,0.901899993419647,1.4838000535965,0.794700026512146,0.488599985837936
345,25,47,41,116.614898681641,4.66370010375977,2.80E-02,0.339300006628036,0.573899984359741,0.670400023460388,0.160899996757507,5.58E-02
346,0,43,40,19.9556999206543,0.5867999792099,0.101999998092651,0.101199999451637,0.301400005817413,0.112899996340275,7.67E-02,2.89E-02
347,0,53,50,222.692092895508,5.6560001373291,2.44729995727539,0.994499981403351,1.50909996032715,1.60909998416901,1.1117000579834,1.08770000934601
348,0,50,63,261.834686279297,27.1098003387451,3.6900999546051,8.95460033416748,3.24340009689331,2.60260009765625,2.01959991455078,3.42000007629395
349,0,57,75,188.966705322266,14.2351999282837,22.547399520874,1.13030004501343,1.12090003490448,6.13430023193359,1.69149994850159,1.93229997158051
350,0,57,80,104.425903320312,6.92630004882812,1.02929997444153,2.09200000762939,0.963900029659271,1.291100025177,0.6807000041008,0.948300004005432
351,0,53,74,147.877304077148,54.1100006103516,10.2264995574951,5.8713002204895,8.40919971466064,7.05989980697632,2.11129999160767,1.58060002326965
352,0,66,63,77.118896484375,6.83620023727417,0.540300011634827,0.791299998760223,1.52230000495911,1.92690002918243,1.57710003852844,0.332100003957748
353,0,54,44,97.282600402832,70.6518020629883,9.62189960479736,3.72769999504089,6.29850006103516,3.88190007209778,6.82929992675781,3.88039994239807
354,0,61,53,26.5046005249023,1.50989997386932,2.07800006866455,1.01030004024506,1.31649994850159,1.14310002326965,0.362399995326996,0.662599980831146
355,0,66,53,43.3194999694824,14.8536996841431,2.02850008010864,2.71979999542236,3.42930006980896,3.2056999206543,1.21619999408722,0.453700006008148
356,0,53,51,7.17869997024536,5.20260000228882,0.136899992823601,0.630400002002716,0.280499994754791,0.36370000243187,0.196099996566772,0.52700001001358
357,0,54,54,80.3731994628906,14.0390996932983,3.06369996070862,1.14059996604919,1.71589994430542,1.11469995975494,1.42949998378754,1.59019994735718
358,0,35,40,223.079299926758,23.4179992675781,1.83029997348785,3.88700008392334,2.23830008506775,1.04480004310608,0.914900004863739,4.15439987182617
359,0,29,53,96.8339996337891,8.32649993896484,6.98309993743896,1.83910000324249,1.79340004920959,1.6842999458313,0.72079998254776,4.86420011520386
360,0,29,63,80.4240036010742,11.3041000366211,2.69569993019104,1.92599999904633,1.60239994525909,0.900300025939941,0.72680002450943,15.1779003143311
361,0,30,66,63.6134986877441,9.47249984741211,1.80280005931854,2.01850008964539,0.945200026035309,0.97790002822876,1.24590003490448,4.20069980621338
362,0,30,64,16.5976009368896,2.64059996604919,0.213499993085861,0.340400010347366,0.164000004529953,0.135000005364418,0.453799992799759,8.17E-02
363,0,40,48,25.5242004394531,4.8206000328064,0.547699987888336,0.421200007200241,1.57309997081757,1.52219998836517,0.792699992656708,0.925899982452393
364,0,57,48,15.4131002426147,5.91300010681152,1.77709996700287,1.32920002937317,0.67110002040863,2.9653000831604,0.825800001621246,1.03849995136261
365,0,57,44,88.6008987426758,9.0511999130249,1.92239999771118,0.767499983310699,1.42340004444122,0.787000000476837,0.890699982643127,1.26349997520447
366,0,64,40,5.55639982223511,11.9167995452881,0.297300010919571,1.19120001792908,1.17960000038147,1.18710005283356,0.711899995803833,1.29260003566742
367,0,60,47,119.526100158691,36.9188995361328,7.33479976654053,4.89020013809204,3.50959992408752,6.80670022964478,4.4963002204895,1.50919997692108
368,0,57,53,89.4810028076172,4.42460012435913,4.05970001220703,1.1438000202179,0.507300019264221,2.59489989280701,0.440400004386902,0.576600015163422
369,0,56,53,44.8111991882324,19.4293003082275,3.09299993515015,2.00799989700317,0.594099998474121,1.39499998092651,1.14730000495911,0.506900012493134
370,0,69,74,87.6676025390625,1.80820000171661,1.15530002117157,2.10389995574951,0.711600005626678,1.61940002441406,0.565100014209747,0.453099995851517
371,0,80,64,70.013298034668,4.63689994812012,0.358300000429153,0.425999999046326,0.663500010967255,1.91470003128052,0.727500021457672,0.697899997234344
372,0,70,67,78.4360961914062,3.82879996299744,4.31559991836548,6.03140020370483,4.41769981384277,1.69649994373322,1.06190001964569,0.784500002861023
373,25,70,67,78.6306991577148,2.35599994659424,1.1583000421524,1.01059997081757,1.1710000038147,1.14699995517731,0.734300017356873,0.574400007724762
374,51,70,67,69.6147994995117,7.04839992523193,1.08510005474091,2.04530000686646,2.02859997749329,1.95949995517731,0.804300010204315,0.273200005292892
375,0,81,80,30.2367000579834,1.36249995231628,0.894699990749359,0.48759999871254,0.304100006818771,0.443199992179871,0.515699982643127,0.105999998748302
376,0,74,63,23.7677993774414,13.4497995376587,1.20700001716614,1.36849999427795,1.55120003223419,2.10019993782043,0.907500028610229,0.202900007367134
377,0,67,88,180.548400878906,5.78649997711182,18.7917995452881,10.085599899292,7.11280012130737,8.02729988098145,6.25239992141724,3.4711000919342
378,25,67,88,81.5852966308594,11.0488004684448,0.413800001144409,0.51419997215271,0.44530001282692,0.161500006914139,8.35E-02,8.46E-02
379,25,67,88,175.603698730469,1.71280002593994,2.83629989624023,2.6175000667572,1.40719997882843,1.30089998245239,0.32480001449585,0.122699998319149
380,0,67,84,118.237297058105,5.14020013809204,1.05729997158051,5.09310007095337,2.85590004920959,1.34529995918274,1.63010001182556,1.06120002269745
381,0,66,77,36.896800994873,20.3987998962402,6.98120021820068,1.6331000328064,4.94689989089966,3.99029994010925,8.55780029296875,3.25180006027222
382,0,70,81,69.1322021484375,5.86359977722168,0.935199975967407,1.0621999502182,0.980099976062775,1.7282999753952,1.19860005378723,0.603500008583069
383,0,67,57,82.8629989624023,9.81729984283447,1.4617999792099,0.72189998626709,1.73259997367859,1.92060005664825,2.04460000991821,0.817200005054474
384,0,69,44,20.3304004669189,7.87360000610352,0.935500025749207,0.829900026321411,1.35969996452332,1.28869998455048,0.62610000371933,0.620899975299835
385,0,75,41,116.433097839355,10.0371999740601,2.35890007019043,1.38680005073547,3.70589995384216,3.54460000991821,2.7936999797821,0.606500029563904
386,51,75,41,148.066299438477,4.30179977416992,0.848200023174286,1.46039998531342,1.16989994049072,0.943700015544891,0.295899987220764,6.35E-02
387,25,75,41,140.214096069336,7.18039989471436,1.46130001544952,0.481200009584427,0.615100026130676,0.293700009584427,8.74E-02,0.192399993538857
388,0,74,51,25.2553005218506,0.302500009536743,7.63E-02,0.212200000882149,4.62E-02,0.104900002479553,3.40E-02,8.48E-02
389,0,70,54,79.8831024169922,4.03859996795654,0.66949999332428,0.256099998950958,0.556299984455109,0.681599974632263,0.771099984645844,0.987600028514862
390,0,54,38,80.4621963500977,88.5625,1.3811000585556,1.72619998455048,3.17309999465942,2.36540007591248,3.44169998168945,8.86400032043457
391,0,47,43,111.70580291748,5.67950010299683,0.967899978160858,1.80079996585846,0.638300001621246,0.840900003910065,0.773400008678436,0.51120001077652
392,0,44,44,192.518402099609,23.2908000946045,12.3080997467041,12.9254999160767,4.61630010604858,8.18480014801025,4.27129983901978,3.41659998893738
393,0,41,47,12.3999004364014,7.09320020675659,1.61710000038147,0.287999987602234,1.00020003318787,0.811699986457825,0.950200021266937,0.968100011348724
394,0,56,78,112.830703735352,3.45280003547668,1.44340002536774,5.98740005493164,4.96960020065308,1.3014999628067,5.51849985122681,5.1072998046875
395,0,57,69,121.776000976562,8.589599609375,0.724799990653992,0.825200021266937,0.699000000953674,1.28699994087219,1.24020004272461,0.394499987363815
396,0,44,53,30.2019004821777,12.6141996383667,0.914600014686584,1.10239994525909,1.06029999256134,0.610700011253357,1.57330000400543,0.739600002765656
397,0,50,56,237.991592407227,3.07329988479614,0.672599971294403,1.14269995689392,1.47510004043579,0.79559999704361,0.919900000095367,0.652300000190735
398,0,60,41,40.6319999694824,4.59280014038086,0.640200018882751,1.16499996185303,1.97950005531311,1.8286999464035,1.65310001373291,0.50900000333786
399,0,57,51,137.562805175781,19.5436992645264,10.2649002075195,0.862100005149841,4.02909994125366,3.2121000289917,3.02300000190735,3.34010004997253
400,0,69,57,21.619800567627,18.0617008209229,6.40700006484985,1.18009996414185,4.24550008773804,4.04489994049072,1.54649996757507,4.5625
401,0,78,66,117.321701049805,1.69439995288849,1.98179996013641,0.893400013446808,0.736699998378754,1.5819000005722,1.23629999160767,1.32019996643066
402,0,78,77,2.40089988708496,0.656599998474121,0.605099976062775,0.281300008296967,0.347200006246567,0.460299998521805,0.25780001282692,0.194499999284744
403,0,70,87,160.386703491211,26.6940994262695,22.8265991210938,4.20690011978149,2.61849999427795,3.16799998283386,2.04879999160767,15.5003004074097
404,0,70,91,77.9222030639648,2.89590001106262,0.232800006866455,3.70309996604919,3.9918999671936,1.11339998245239,0.745899975299835,2.33109998703003
405,0,74,84,40.1483001708984,7.7133002281189,1.19079995155334,6.91720008850098,5.23309993743896,6.63339996337891,5.63159990310669,1.37000000476837
406,0,60,88,126.272300720215,8.79419994354248,6.84959983825684,0.612900018692017,0.732299983501434,1.22239995002747,0.695599973201752,3.05839991569519
281,25,38,66,43.3712997436523,2.68420004844666,0.243900001049042,0.190599992871284,0.175799995660782,0.371899992227554,0.135399997234344,0.147499993443489
282,25,38,66,22.6952991485596,5.96630001068115,0.724699974060059,1.02960002422333,0.631600022315979,0.360000014305115,0.401399999856949,0.192800000309944
283,0,54,80,202.361801147461,19.7096004486084,20.7157001495361,4.72970008850098,4.40059995651245,8.34109973907471,3.58680009841919,2.13520002365112
284,0,53,87,57.6314010620117,8.37600040435791,8.61400032043457,1.21800005435944,2.00880002975464,1.20379996299744,0.439300000667572,0.738499999046326
285,0,60,87,188.867202758789,16.8080005645752,2.478600025177,4.58080005645752,7.40409994125366,3.03379988670349,6.62760019302368,2.97839999198914
286,0,60,83,225.02799987793,24.3962001800537,7.87890005111694,10.3584003448486,9.37660026550293,8.36629962921143,2.78579998016357,2.33419990539551
287,0,44,83,43.0639991760254,23.2031002044678,27.6357002258301,7.05910015106201,12.5158004760742,2.42610001564026,2.06699991226196,4.32819986343384
288,0,48,69,108.066596984863,41.1521987915039,4.53739976882935,8.01580047607422,10.6150999069214,4.978600025177,2.32369995117188,2.46690011024475
289,0,43,75,99.5613021850586,9.57769966125488,3.00250005722046,2.01259994506836,2.33640003204346,1.10409998893738,0.754800021648407,0.777999997138977
290,25,43,75,299.322387695312,115.941299438477,20.7015991210938,18.2276992797852,18.44580078125,26.0757999420166,6.51949977874756,3.86319994926453
291,25,43,75,57.7602005004883,1.54929995536804,0.508899986743927,0.727400004863739,0.59170001745224,0.38960000872612,0.112099997699261,4.77E-02
292,25,43,75,108.557403564453,15.7732000350952,2.18840003013611,3.56340003013611,2.00909996032715,1.24049997329712,1.03810000419617,1.22640001773834
293,0,35,63,154.169296264648,9.76640033721924,1.16659998893738,0.772199988365173,1.478600025177,1.07620000839233,0.691299974918365,0.4307000041008
294,0,43,48,128.039505004883,10.8245000839233,1.63779997825623,1.08749997615814,0.739400029182434,1.2985999584198,1.61039996147156,0.694199979305267
295,0,48,51,54.8935012817383,6.94579982757568,1.43250000476837,1.81550002098083,2.65779995918274,1.62259995937347,0.951300024986267,0.811200022697449
296,0,53,48,163.753204345703,36.5154991149902,11.890700340271,5.71019983291626,10.0801000595093,6.25470018386841,4.15560007095337,2.32529997825623
297,0,47,37,53.823299407959,46.673698425293,2.0806999206543,0.350600004196167,1.23650002479553,1.94480001926422,0.633899986743927,0.26129999756813
298,0,56,44,99.8655014038086,3.35840010643005,1.44130003452301,1.67820000648499,1.93029999732971,1.56659996509552,0.575399994850159,0.482400000095367
299,0,61,37,70.9198989868164,7.45909976959229,0.183699995279312,1.31420004367828,2.16260004043579,1.130499958992,1.20229995250702,0.406800001859665
300,0,67,43,159.629104614258,81.747200012207,3.76909995079041,3.7778000831604,5.20919990539551,7.01579999923706,5.74910020828247,1.98979997634888
301,0,67,35,69.3281021118164,22.9675006866455,5.0201997756958,1.75090003013611,7.88689994812012,7.44339990615845,2.24550008773804,1.66009998321533
302,0,51,29,26.5244007110596,4.36969995498657,0.200699999928474,0.725000023841858,0.210500001907349,0.225299999117851,0.548799991607666,0.380199998617172
303,0,60,37,108.714202880859,24.4729995727539,5.50290012359619,3.96320009231567,3.37459993362427,10.1663999557495,5.00990009307861,1.64549994468689
304,0,51,40,73.6079025268555,20.1334991455078,1.15499997138977,1.66170001029968,2.30769991874695,0.836099982261658,0.552200019359589,0.988399982452393
305,0,44,47,176.112503051758,40.4912986755371,12.5502004623413,6.13819980621338,3.44930005073547,7.28459978103638,2.95639991760254,4.09509992599487
306,0,51,57,11.2941999435425,3.73769998550415,2.09179997444153,1.09379994869232,0.573300004005432,0.646499991416931,0.151500001549721,0.25780001282692
307,0,43,63,24.9750995635986,19.3043003082275,10.4961996078491,1.53830003738403,5.11889982223511,4.38579988479614,3.00500011444092,4.95559978485107
308,0,47,67,174.778198242188,55.9207992553711,9.95860004425049,2.95070004463196,6.15369987487793,3.19260001182556,5.83529996871948,1.86839997768402
309,0,48,54,43.7221984863281,10.5103998184204,0.981599986553192,0.377099990844727,1.64170002937317,1.62750005722046,1.68850004673004,0.487899988889694
310,0,48,44,169.626098632812,29.2166004180908,4.9520001411438,2.53430008888245,2.8183000087738,3.42759990692139,2.72849988937378,4.03499984741211
311,0,48,41,91.5670013427734,8.82170009613037,2.87330007553101,4.05E-02,1.10000002384186,1.45930004119873,0.436199992895126,0.475600004196167
312,0,48,41,28.1618995666504,15.682900428772,1.62660002708435,1.68889999389648,0.738399982452393,0.874000012874603,0.53659999370575,1.16340005397797
313,0,47,61,150.596298217773,7.94799995422363,2.80789995193481,3.83299994468689,0.927200019359589,1.75419998168945,2.4193000793457,0.560500025749207
314,0,54,70,77.3251037597656,2.8313000202179,2.67149996757507,1.51479995250702,1.42260003089905,1.63139998912811,1.63610005378723,0.736000001430511
315,0,63,69,5.38819980621338,0.984300017356873,0.128099992871284,0.309899985790253,0.811600029468536,0.373499989509583,0.415199995040894,0.254400014877319
316,0,70,66,16.0799007415771,7.55259990692139,0.475899994373322,1.71379995346069,3.84890007972717,1.02909994125366,1.26259994506836,0.332300007343292
317,0,60,57,130.404800415039,59.4208984375,14.8528003692627,5.81519985198975,6.05740022659302,2.87910008430481,2.12140011787415,5.09929990768433
318,0,54,53,52.5224990844727,7.31829977035522,1.85810005664825,2.5673999786377,0.683799982070923,1.52670001983643,0.728399991989136,0.636500000953674
319,0,38,64,10.2152004241943,3.40910005569458,1.72019994258881,0.988699972629547,0.347200006246567,0.351300001144409,0.183100000023842,0.176699995994568
320,0,43,77,132.274200439453,4.03819990158081,2.13490009307861,1.92250001430511,1.42449998855591,1.48440003395081,0.987900018692017,1.23950004577637
321,0,53,80,39.2444000244141,8.4306001663208,2.28620004653931,1.47290003299713,0.760599970817566,1.18579995632172,1.62979996204376,0.559300005435944
322,0,50,75,109.762603759766,15.9064998626709,3.54139995574951,2.1217999458313,3.18849992752075,2.13599991798401,1.13979995250702,0.232500001788139
323,0,51,63,88.0463027954102,34.3692016601562,5.29409980773926,3.32279992103577,4.36520004272461,2.76469993591309,2.52579998970032,3.59209990501404
324,0,54,57,133.374893188477,15.7161998748779,7.42049980163574,2.13820004463196,4.37090015411377,7.21640014648438,2.49020004272461,4.22109985351562
325,0,47,48,91.9533996582031,21.9360008239746,0.707099974155426,3.1068000793457,3.23740005493164,1.19749999046326,1.92449998855591,0.60589998960495
326,0,50,38,13.6651000976562,11.4603004455566,0.717499971389771,0.726199984550476,1.64460003376007,1.55169999599457,1.2963000535965,0.235699996352196
327,25,50,38,178.951599121094,16.733699798584,8.98439979553223,4.69360017776489,3.2688000202179,3.11640000343323,1.03320002555847,0.227500006556511
328,0,57,48,6.14650011062622,7.43E-02,4.89E-02,1.34E-02,1.20E-02,2.03E-02,1.78E-02,1.02E-02
329,0,44,50,148.545394897461,9.26659965515137,3.07270002365112,1.47969996929169,1.12779998779297,0.952199995517731,1.14730000495911,0.653999984264374
330,0,56,48,128.810699462891,20.1462001800537,2.77410006523132,0.893100023269653,5.72130012512207,3.77369999885559,2.78629994392395,2.6609001159668
331,0,54,51,17.9090003967285,37.5833015441895,3.06649994850159,3.02150011062622,1.7418999671936,4.68359994888306,2.83279991149902,2.15499997138977
332,0,57,41,53.8646011352539,26.5527000427246,2.64800000190735,5.47959995269775,5.70209980010986,6.25299978256226,2.39529991149902,2.05380010604858
333,0,51,41,211.43229675293,85.6630020141602,33.8805999755859,6.63649988174438,6.3257999420166,4.20989990234375,4.21880006790161,4.16669988632202
334,0,53,41,64.4331970214844,7.98600006103516,0.398999989032745,1.02320003509521,1.84940004348755,1.91019999980927,0.638800024986267,0.605599999427795
